2023-01-01 12:00:00, 38.660999372202525, -9.204824154806152, 1
2023-01-01 12:00:01, 38.660992565342106, -9.204967652987424, 1
2023-01-01 12:00:02, 38.66099884859788, -9.205179547498085, 1
2023-01-01 12:00:03, 38.66099570697011, -9.205291529725935, 1
2023-01-01 12:00:04, 38.660997277783856, -9.205411558579602, 1
2023-01-01 12:00:05, 38.660997785200976, -9.205688220262427, 1
2023-01-01 12:00:06, 38.660992025549795, -9.206102621554042, 1
2023-01-01 12:00:07, 38.660982600664035, -9.206384924053078, 1
2023-01-01 12:00:08, 38.66100145043331, -9.206795302031864, 1
2023-01-01 12:00:09, 38.66109988803502, -9.206865039466136, 1
2023-01-01 12:00:10, 38.661237595724806, -9.20687509774987, 1
2023-01-01 12:00:11, 38.661333414991795, -9.206881132720289, 1
2023-01-01 12:00:12, 38.66148578306707, -9.20689320266119, 1
2023-01-01 12:00:13, 38.6615952156061, -9.20701926648399, 1
2023-01-01 12:00:14, 38.66164338681771, -9.207083639501281, 1
2023-01-01 12:00:15, 38.66177481027728, -9.207245242593688, 1
2023-01-01 12:00:16, 38.66188476597515, -9.207257312534443, 1
2023-01-01 12:00:17, 38.66203818007243, -9.207159411906096, 1
2023-01-01 12:00:18, 38.66211724317978, -9.20710040330819, 1
2023-01-01 12:00:19, 38.66215703649879, -9.20704944133727, 1
2023-01-01 12:00:20, 38.66222248599208, -9.207000491021661, 1
2023-01-01 12:00:21, 38.662341865707376, -9.206893202661831, 1
2023-01-01 12:00:22, 38.662418834106425, -9.20683888792865, 1
2023-01-01 12:00:23, 38.66251360460176, -9.206740316748055, 1
2023-01-01 12:00:24, 38.6625617751922, -9.206718859076089, 1
2023-01-01 12:00:25, 38.66262460634841, -9.206728246807577, 1
2023-01-01 12:00:26, 38.66265706909084, -9.206674602627663, 1
2023-01-01 12:00:27, 38.66265288035656, -9.206494894623859, 1
2023-01-01 12:00:28, 38.66265497472666, -9.206376877428045, 1
2023-01-01 12:00:29, 38.66264555006074, -9.20629909336717, 1
2023-01-01 12:00:30, 38.662659163466664, -9.20609122217, 1
2023-01-01 12:00:31, 38.66263507820826, -9.205961135033709, 1
2023-01-01 12:00:32, 38.662514651788534, -9.205923584103399, 1
2023-01-01 12:00:33, 38.66242564083094, -9.205876645445972, 1
2023-01-01 12:00:34, 38.66224028824656, -9.205674138666797, 1
2023-01-01 12:00:35, 38.662165937632885, -9.205601719022159, 1
2023-01-01 12:00:36, 38.66193346059055, -9.205538687110758, 1
2023-01-01 12:00:37, 38.66184968489484, -9.205358979108045, 1
2023-01-01 12:00:38, 38.66186853443196, -9.205033090710037, 1
2023-01-01 12:00:39, 38.661858062465875, -9.204780963064438, 1
2023-01-01 12:00:40, 38.66185492087573, -9.204565045240281, 1
2023-01-01 12:00:41, 38.66185596807247, -9.204362538461107, 1
2023-01-01 12:00:42, 38.66185910966256, -9.204082247621052, 1
2023-01-01 12:00:43, 38.661808844201516, -9.204004463555194, 1
2023-01-01 12:00:44, 38.66167270840928, -9.204003122450693, 1
2023-01-01 12:00:45, 38.661576678413596, -9.20399387786592, 1
2023-01-01 12:00:46, 38.661434258963006, -9.20398717234343, 1
2023-01-01 12:00:47, 38.66135990751967, -9.204074344135792, 1
2023-01-01 12:00:48, 38.661280319973656, -9.204164198137148, 1
2023-01-01 12:00:49, 38.66113632911754, -9.204222536183044, 1
2023-01-01 12:00:50, 38.66108292152836, -9.204190349675095, 1
2023-01-01 12:00:51, 38.66096039808506, -9.204203760720073, 1
2023-01-01 12:00:52, 38.66085358260452, -9.204270815944966, 1
2023-01-01 12:00:53, 38.660816930197015, -9.20444515952969, 1
2023-01-01 12:00:54, 38.66089547104724, -9.204604750964934, 1
2023-01-01 12:00:55, 38.660990767163206, -9.20465034851786, 1
2023-01-01 12:00:56, 38.66107768548805, -9.204636937472882, 1
2023-01-01 12:00:57, 38.661145753982076, -9.2045631767255, 1
2023-01-01 12:00:58, 38.66118031180812, -9.204474663828641, 1
2023-01-01 12:00:59, 38.661185547840915, -9.20434457669235, 1
2023-01-01 12:00:60, 38.66113842353198, -9.204248017168503, 1
2023-01-01 12:00:61, 38.6610640717815, -9.204191690779593, 1
2023-01-01 12:00:62, 38.66096668134368, -9.204197055197584, 1
2023-01-01 12:00:63, 38.660843110489985, -9.204293614721431, 1
2023-01-01 12:00:64, 38.66081902462079, -9.204477346037638, 1
2023-01-01 12:00:65, 38.66091222641748, -9.204599386546944, 1
2023-01-01 12:00:66, 38.660990767163206, -9.20470801601127, 1
2023-01-01 12:00:67, 38.66100123925613, -9.204903817267958, 1
2023-01-01 12:00:68, 38.66100123925552, -9.204968190287257, 1
2023-01-01 12:00:69, 38.66097505902035, -9.205121076200012, 1
2023-01-01 12:00:70, 38.660980295068164, -9.205370521636615, 1
